,track_id,artist_id,artist_name,artist_popularity,artist_followers,artist_genres,instrumentalness,duration_ms,time_signature,acousticness,speechiness,energy,loudness,tempo,key,valence,danceability,liveness
932,56cvJOzaWGny3KeZYcwzR3,0oP6v3SuOC5jPc5pGUQdsD,Sebb Junior,40,2021,"deep house,disco house",0.322,254448,4,0.11,0.129,0.387,-13.016,119.004,11,0.529,0.84,0.273
933,077Ikm3x8kSgy7c3vweOLy,5EGOerlVYxwqxaTLEWumBR,Synapson,57,71757,"french indie pop,french indietronica,tropical house",0.00107,329013,4,0.0342,0.26,0.729,-8.891,122.023,6,0.432,0.847,0.135
934,3LVP1CUys0oklzBDgHu130,1up0TddZuOJLVKhRCL9QaB,Booman,1,1,,0.000214,359040,4,0.0028,0.0796,0.82,-5.311,124.99,11,0.422,0.903,0.0889
935,2FbqjF37EfOmf4QCvs2Q0x,0OltT51j3hIkgaDJqqPzDn,Nicola Cruz,57,115037,"ecuadorian indie,latintronica",0.308,315494,4,0.0394,0.0429,0.509,-10.799,101.969,2,0.241,0.699,0.408
936,5LdhyUpTDBrzRSLV8w9N8F,6BDLwOIauGwERNYxaOciyq,Marquis Hawkes,40,5805,"chicago house,deep house,deep soul house,disco house,float house,minimal tech house,tech house",0.917,290412,4,0.0121,0.11,0.958,-9.301,127.005,6,0.158,0.795,0.0814
937,3ozxrf3qxogkSSJ5UvYTIt,1cGhImstov0Alr7iNfkO3U,Giovanna,20,127,,0.895,460264,4,0.0146,0.0509,0.774,-8.544,121.005,4,0.203,0.774,0.465
938,3DPFmwFtV5ElQaTniLOdgk,1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,68,353752,"chillwave,freak folk,indie pop,indie rock,indietronica,modern rock,neo-psychedelic,new rave,portland indie",0.394,268333,4,0.569,0.0773,0.373,-7.963,119.994,6,0.568,0.956,0.314
939,0Qe6V0wdzCyHGht84bUunL,1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,68,353752,"chillwave,freak folk,indie pop,indie rock,indietronica,modern rock,neo-psychedelic,new rave,portland indie",0.189,222640,4,0.779,0.129,0.51,-7.558,141.932,8,0.391,0.764,0.39
940,0SY8pE3gyQqt6nfNlF6ok7,05OszJbavEzLgYxlU2iPnE,Bobby Blanco,20,193,,0.696,474400,4,0.00281,0.0532,0.935,-6.268,124.433,5,0.718,0.824,0.0608
941,5ReLOUboXvaOVariwEJnl3,3OoNpyvA82LedOZWG3WE8Z,Coeo,45,7846,"deep house,disco house,float house,nu disco,vocal house",0.167,262924,4,0.0332,0.0622,0.797,-6.732,123.003,6,0.711,0.881,0.206
942,4Vdbb7QK3czCJVdfxOBbCZ,4eZebkMFU3xelF8mbZYXyl,Goldroom,53,75363,"alternative dance,chillwave,indie poptimism,indietronica,nu disco,shimmer pop,tropical house",0.125,268040,4,0.0827,0.0391,0.641,-7.008,115.014,0,0.222,0.715,0.122
943,1f4wmPO2err4uBJcIX58dB,0qudezVgvl4Chd9BgNFB83,Chilly Gonzales,60,106398,,0.0128,375275,4,0.034,0.271,0.83,-6.351,125.003,2,0.602,0.835,0.207
944,49rLVVt3RIOIMMzjWLYuMf,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,79,4098235,"chamber pop,pop",0.848,741613,4,0.141,0.0451,0.791,-9.005,112.007,11,0.527,0.727,0.0805
945,6RynWfGMox0WXmHO6aG0Ml,1z39BS5hTB0I2kL3w8ux5n,Cuthead,33,6597,wonky,0.906,322100,4,0.0143,0.121,0.778,-7.601,120.02,6,0.766,0.83,0.0452
946,402nCt9icmWAuNsSWyILX0,01mXk9IDlVczWwZvVHAiIS,Kamaal Williams,42,12959,"indie jazz,jazz funk,uk alternative hip hop",0.91,180587,4,0.483,0.142,0.628,-9.54,110.019,1,0.681,0.663,0.179
947,1f7HfxcJ151yN485mZhhWn,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,91,7689342,"dance pop,pop,post-teen pop",0.0133,406050,4,0.319,0.0433,0.551,-6.107,97.002,4,0.0637,0.711,0.0858
948,5vtKvxqhJg1FeecDPPrpOC,5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar,58,420718,"downtempo,electronic,indietronica,microhouse",0.874,332091,3,0.241,0.0385,0.266,-14.769,142.884,1,0.0387,0.3,0.11
949,2R0G7qes8jNtVrE1YkBNEy,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.095,215804,4,0.485,0.0656,0.716,-4.847,110.014,9,0.53,0.928,0.931
950,4FPaa0LwuEUznMAmev9bWK,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.0124,251453,4,0.316,0.0465,0.558,-11.21,119.926,8,0.851,0.456,0.678
951,6VKV76fqG5HjHpp9DeeRI5,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.033,305777,4,0.045,0.0733,0.562,-9.957,108.035,6,0.791,0.777,0.0504
952,2qIRrxBnAnMFuc6oPunCKU,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.229,319266,4,0.00149,0.0534,0.811,-6.592,109.019,0,0.666,0.81,0.151
953,0kWSyO1D0DWblAWWnVMcuJ,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.252,296045,4,0.491,0.0731,0.692,-6.257,107.983,1,0.684,0.788,0.0779
954,7xrC5Tcw7ZsR060M4KpwRw,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.0107,266455,4,0.273,0.0422,0.587,-6.361,107.999,9,0.855,0.784,0.356
955,5wQ4WwvlMMk0B7EKL5RBOM,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.485,348093,4,0.128,0.038,0.757,-5.275,104.997,9,0.553,0.659,0.0859
956,0bkNJm3BcQyHpytMI7a3TX,3oKRxpszQKUjjaHz388fVA,Parcels,66,102556,"aussietronica,french indietronica",0.00156,207192,5,0.366,0.054,0.765,-5.487,154.971,3,0.972,0.746,0.0799
957,45cgSmYAMG5H7KMafbrWdG,4VivsO1n4n2Mi2Btyb5gfL,Cosmo's Midnight,59,44704,"australian dance,australian indie,indie dream pop,vapor soul",0.000406,184576,4,0.0204,0.21,0.631,-9.091,108.986,4,0.605,0.702,0.2
958,0kcPf7jJHknWZjBQPQN6Wv,1Egh1w8V0dPFuj9HsREka3,Jonny Faith,26,784,,0.921,346032,4,0.118,0.0449,0.821,-4.863,81.008,7,0.426,0.622,0.167
959,0ts9VjKOtCpvR3gBxwfHW5,4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,66,97697,"latin classical,latin soundtrack,scorecore,soundtrack,video game music",0.946,188813,3,0.979,0.0405,0.298,-15.997,147.702,0,0.129,0.232,0.0878
960,78ypfJBHBtGfB8in3bJ0xI,5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar,58,420718,"downtempo,electronic,indietronica,microhouse",0.471,481534,4,0.361,0.232,0.798,-9.61,107.971,1,0.236,0.791,0.113
961,6m7jdaoRyBcu3qEJUj6kuN,5FsfZj0Mp6YwEWytuJUcWt,Jinsang,68,89886,"chillhop,korean r&b,lo-fi beats",0.796,107139,4,0.386,0.263,0.314,-11.836,80.521,3,0.566,0.513,0.498
962,3TWQlpgNpYq2zcmIsshsdt,5yqy0bcapwudnJDqaokLic,Relica,2,35,,0.884,330857,4,0.303,0.0801,0.464,-11.226,139.941,1,0.115,0.612,0.378
963,4YU7kjwU5ebyKS9QzkcAFK,0GH3NHvWddE49Egn2D5aRg,Brame & Hamo,42,4323,"deep house,deep soul house,disco house,float house,minimal tech house",0.937,403481,4,0.000559,0.0757,0.881,-6.47,124.003,10,0.579,0.812,0.0453
964,5IEZd068ItF8u9fP2G4Gva,5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar,58,420718,"downtempo,electronic,indietronica,microhouse",0.24,394121,4,0.802,0.392,0.409,-15.926,89.887,6,0.186,0.583,0.139
965,6IUwqxuZSJsS7rJl41O7Ev,0ngUeF0DGpYmPec80MqSi1,Against All Logic,49,11202,,0.764,407402,4,0.153,0.0559,0.659,-5.145,127.004,8,0.279,0.812,0.111
966,4RZORAINmgYWdVrFdJ0wjC,0ngUeF0DGpYmPec80MqSi1,Against All Logic,49,11202,,0.045,340803,4,0.305,0.0398,0.884,-5.63,123.988,4,0.133,0.737,0.153
967,25x4dEv9W0nhOafQvyrBs6,1UIq99JYGiL1CxA84lsfQt,Radial,15,970,,0.905,337226,4,0.00241,0.0933,0.975,-8.324,137.02,7,0.0942,0.728,0.0796
968,0iALOYqXaVoluUIsSyDAny,3iOvXCl6edW5Um0fXEBRXy,The xx,74,2996067,"downtempo,dream pop,indietronica",0.842,371533,4,0.302,0.0373,0.909,-7.85,128.189,0,0.47,0.759,0.0998
969,6JwjGna6Xl463INNMr4anO,73A3bLnfnz5BoQjb4gNCga,Bicep,59,96443,"deep house,electronic,float house,house",0.897,386358,4,0.105,0.0416,0.843,-6.094,136.013,0,0.388,0.732,0.0641
970,0kF1yJzBGNFTugYQ4nbBSd,6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,68,292506,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",0.000727,165983,4,0.104,0.191,0.724,-6.237,84.036,2,0.504,0.675,0.295
971,7jqnaD5U9gbjCxGhSLsjac,6AwGe2F49hD3ANXvmOwqQB,Black Loops,45,6824,"deep disco house,deep house,deep soul house,disco house,float house,house,minimal tech house",0.823,386133,4,0.000297,0.0685,0.464,-8.914,121.0,2,0.406,0.779,0.102
972,04WyYC9z7wVUiMO7mo4JfY,6JkBbOaS3boYr0jIeSj5eM,Alex Arcoleo,44,1243,,0.014,217303,4,0.0675,0.0536,0.828,-10.626,109.937,1,0.114,0.545,0.159
973,4CRP1ZoXsZLg6wu0bi3Dlo,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.695,117712,5,0.955,0.0513,0.129,-24.415,143.997,3,0.0571,0.177,0.113
974,0sPKC0bVN2nQzPGZ4csHh9,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.901,550312,3,0.921,0.0465,0.244,-19.964,100.001,3,0.159,0.647,0.0981
975,6s6GuzZTWH2VCGYnBrBGM7,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.944,167318,5,0.978,0.0347,0.0143,-31.346,79.639,0,0.228,0.359,0.179
976,2TAVw4J2YL2xFCrpP2MB8h,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.941,496000,3,0.926,0.0425,0.58,-15.857,132.335,8,0.556,0.22,0.092
977,4NtnTsCqTWNK2tdnq0aVEJ,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,69,274246,"chamber pop,compositional ambient,focus,fourth world,neoclassical",0.87,580016,3,0.5,0.0434,0.442,-17.916,101.005,10,0.272,0.608,0.0955
978,5ZcGtiHaormDUbqAqFwevA,20bB5IFRjHw1EIAHvZ3tgd,Anthony Naples,30,5523,"float house,outsider house",0.814,510194,4,0.133,0.21,0.615,-12.21,120.983,7,0.162,0.897,0.0717
979,5JSTVQFxmZPua1OMsBm4l3,69QbHqWqQ2nZ60eA6ZOn4g,BETON,23,310,,0.887,282146,4,0.00239,0.0425,0.823,-9.011,130.0,1,0.0307,0.803,0.11
980,3kFrXKVsXbNijz4QCgXPqd,29uBPqNiTiQxmLadKstqWP,Rafiq Bhatia,29,3200,,0.674,273299,4,0.0315,0.0506,0.505,-8.71,139.418,1,0.105,0.346,0.198
981,0I7kbtx3ruFUs4ecRUIPJZ,7rQKvsWUOJgXmInx2JuaXj,Felipe Gordon,26,651,lo-fi house,0.457,359883,4,0.245,0.0822,0.509,-11.84,120.031,0,0.189,0.917,0.13
982,25YtfMSYUR7ltS1dQSQJIx,6L45D1ZHWvkOLE1a1BMIWh,Ant Orange,7,293,,0.928,515509,4,0.85,0.318,0.434,-14.952,113.978,11,0.616,0.928,0.243
983,1RAnpflFx5T7wjZhwDsUxN,2jEGnt19huXfA1bpFrWejO,Moony Me,11,247,,0.357,360638,4,0.11,0.159,0.904,-11.93,119.018,1,0.106,0.831,0.376
984,6iJ0yyih5Czum5jmKxYd4p,2dVK1PzRYltCwzq7uKgHa6,Rob Clouth,20,1611,minimal melodic techno,0.823,322254,4,0.0136,0.063,0.649,-12.525,145.995,6,0.413,0.633,0.131
985,5MjRxd2tgTXAm5vhseXzxu,1GJNYStWVSNPuL019jHbMf,Nauuda,27,418,,0.0,176539,4,0.00702,0.36,0.475,-10.948,121.167,11,0.274,0.884,0.0955
986,5gC2aJwuSzGe3IJVlk9r2O,1YFLNH4rO40x9i16RpLwdY,Midland,42,17987,"deep house,float house,future garage",0.359,439994,4,0.0146,0.0391,0.814,-8.723,133.01,6,0.488,0.823,0.138
987,79L8Au1ipSKjIXK2ZggRfP,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,65,219200,"grime,house,uk garage,uk hip hop",0.0,197773,4,0.185,0.286,0.928,-1.817,139.729,2,0.379,0.596,0.214
988,6KW66PXtWIUhFwGFJmAMtE,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,65,219200,"grime,house,uk garage,uk hip hop",0.0,390773,4,0.334,0.302,0.901,-5.046,139.996,9,0.726,0.857,0.119
989,2JQm8NNpFkwvhuKH3yhuC9,7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,64,495382,"electronic,future garage,indie r&b,indietronica,new rave",0.291,283067,4,0.00432,0.0422,0.625,-10.75,109.019,8,0.186,0.646,0.119
990,1egVLpTrGvaWtUcR2xDoaN,7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,64,495382,"electronic,future garage,indie r&b,indietronica,new rave",0.782,291019,4,0.0174,0.0691,0.461,-12.282,139.462,10,0.382,0.752,0.0918
991,4QFEUktWf0JfhpFr2RZc8A,7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,64,495382,"electronic,future garage,indie r&b,indietronica,new rave",0.61,241505,4,0.163,0.243,0.61,-11.291,101.614,8,0.482,0.511,0.744
992,3f9Mzx5Kp1R5ccC1ut13Lv,0ngUeF0DGpYmPec80MqSi1,Against All Logic,49,11202,,0.897,340741,4,0.326,0.0402,0.891,-7.773,107.621,10,0.307,0.708,0.127
993,263rz9nYclMFy3ICh3DlWt,316jj0bjhfXGHGBEraGy7P,Blindsmyth,38,521,experimental pop,0.63,450510,4,0.0299,0.139,0.415,-7.765,114.019,1,0.2,0.821,0.385
994,1ZUykhtLklWNCWlKPRnBK8,3UVtWokdoEJO0qp4pGyXqu,Delphie,1,94,,0.302,365714,4,0.00155,0.067,0.807,-10.682,125.901,8,0.873,0.846,0.0384
995,0DJBgBiYeSn6n1AXAkFVE8,1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,76,641776,"indie r&b,r&b,uk contemporary r&b",9.73e-05,208760,4,0.144,0.263,0.583,-5.725,148.785,8,0.32,0.601,0.183
996,3PExZD0ymYSGnJ7Kj9AJPd,7CSVLVGfYClzI2061XKrWe,Fouk,46,10112,"deep house,deep soul house,disco house,float house,minimal tech house,nu disco",0.851,346299,4,0.0039,0.0393,0.936,-7.187,128.014,5,0.897,0.743,0.0511
997,4BBIhAwgBPSgU159OF2OzZ,3hwmrS8MSceZwnZYvZFf97,Move D,37,16226,"chicago house,deep house,deep soul house,detroit techno,dub techno,float house,microhouse,minimal tech house,minimal techno,outsider house,tech house,techno",0.867,427841,4,0.0329,0.043,0.691,-13.803,120.003,9,0.654,0.791,0.0615
998,5C4ZVZ08JDeBle1DCF3f5I,1SYJDHr7kjUL4LlfK1jJ9m,Sweely,32,4490,"deep soul house,float house,lo-fi house,minimal tech house",0.914,495360,4,0.00129,0.0414,0.7,-8.291,125.007,11,0.645,0.8,0.0903
999,78bfbLsZ6u9RLmbQODdHub,6Y1nACvxtuuTjKx2b4Rwmb,Vessels,41,22486,post-rock,0.896,221302,4,0.00423,0.0436,0.862,-7.722,126.028,6,0.158,0.567,0.0834
1000,5rUo1QwNwPrnVloZlQr1H2,1Dt1UKLtrJIW1xxRBejjos,The Blaze,65,93614,"french indie pop,french indietronica",0.683,276373,4,0.286,0.0822,0.44,-11.943,120.009,9,0.213,0.563,0.269
1001,4SDbS863ApOHFH6iNz3Ds3,65dGLGjkw3UbddUg2GKQoZ,BADBADNOTGOOD,65,271812,"alternative hip hop,canadian modern jazz,dark jazz,escape room,hip hop,indie r&b,indietronica",0.891,419248,4,0.647,0.0423,0.611,-7.447,124.474,11,0.217,0.416,0.329
1002,2c8O4km1XKAmmU6sAhdG5Q,0MNSDAOCHF7f2ZfAYxZ9bp,Mauro Picotto,48,27177,"bubble trance,hard house,progressive trance,trance",0.853,462587,4,0.000915,0.0608,0.992,-7.9,139.998,10,0.258,0.581,0.106
1003,3cQyLVeKUrCbNAYgwltd9X,2Host7cq2V5Xf3bkzYW06Z,Frankie Bones,29,3212,acid house,0.886,360446,4,0.00041,0.0965,0.882,-5.716,128.001,6,0.367,0.738,0.103
1004,5tVXm479a7e1NybJcq1QIQ,3KOHpygRuo1ruQAbEneR3t,George FitzGerald,60,60173,"bass music,deep house,future garage,indietronica",0.916,365033,4,0.0425,0.0333,0.818,-6.67,127.972,1,0.153,0.511,0.0969
1005,5VDNmCmAr5bsByqrR46xWT,37j7tcvJMvkQiDBPnHHanF,Happa,18,2234,,0.763,347205,4,0.0241,0.0907,0.884,-8.336,123.982,4,0.446,0.435,0.224
1006,6QkDP8wEFTDfv8K5yCvi91,37j7tcvJMvkQiDBPnHHanF,Happa,18,2234,,0.705,330382,4,0.0328,0.0496,0.929,-7.223,129.999,10,0.706,0.701,0.328
1007,75bUbf6VcpC1MRC2rzdhZj,6c1mQ2UILx4tgd7zMQApyE,Subjected,25,5058,minimal dub,0.927,335843,4,0.144,0.0691,0.696,-13.783,134.008,10,0.133,0.772,0.109
1008,5UcuPk7eMaXPwaJYsaYCCh,4K2ulk23dklJGmJDSfV049,SP-X,1,32,,0.9,365422,4,0.00315,0.0924,0.745,-11.582,130.994,11,0.0365,0.788,0.099
1009,3AUexN9yFsan4Ddm9KGePh,1tsNLehJWv67iMipy0WwQR,Third Attempt,9,184,,0.826,397431,4,0.106,0.0547,0.545,-9.255,119.02,1,0.423,0.785,0.32
1010,0DIPm8KYahoOMD5RfXMrD2,2xpb4HbJd1knoqekktr88e,Nami,8,33,,0.287,357209,4,0.00872,0.27,0.904,-2.357,171.967,10,0.755,0.753,0.339
1011,6XVBTbqGdqjPHivNz1XdLe,6AdRO941ZEDh4GHcCUdEs4,Rafael Anton Irisarri,39,13676,"ambient,compositional ambient,dark jazz,drift,drone,fourth world,j-ambient,mandible,nu age,sound art,warm drone",0.851,397184,4,0.029,0.0448,0.5,-12.605,175.307,4,0.2,0.0781,0.111
1012,2TBZIENp9vpWA80YB2LOeM,538d30rb03lrsD9u8Yipar,June Marieezy,47,33883,,9.76e-05,240629,4,0.392,0.0822,0.274,-14.13,75.324,6,0.0591,0.534,0.168
1013,3CHLjM5QxsCKHl3KVIuAFN,5KbEFz293OMDqqk9ajZKZV,vbnd,50,18452,"vapor soul,vapor twitch",0.00129,173076,4,0.488,0.05,0.56,-11.201,125.021,6,0.805,0.727,0.201
1014,12oaC3GzwiCDqzxTZKe7SB,4nhvb6x9ZhPiYCzrHDNia9,Daphni,45,38325,"alternative dance,bass music,deep house,electronic,float house,future garage,indietronica,microhouse,minimal techno,outsider house,tech house,wonky",0.927,390314,4,0.00215,0.0578,0.638,-11.426,130.011,2,0.466,0.798,0.121
1015,3jqixDunsbZPfKMuIMjgUU,1stsCjH4vP2aRdIhkxdguc,Inxec,16,897,minimal tech house,0.867,445696,4,0.12,0.127,0.372,-12.876,121.01,0,0.572,0.84,0.0884
1016,5UsfWcP6SThHlZ4oAgx7ge,5Ho1vKl1Uz8bJlk4vbmvmf,Amelie Lens,51,93388,"electra,minimal techno,tech house",0.822,337500,4,0.0375,0.0345,0.908,-8.798,128.006,7,0.134,0.725,0.108
1017,7EfUuYKrtznYGXaayB2YAQ,2pmVj0JrzZpPFXhQRrhz1E,Heiko Laux,23,4511,"german techno,techno",0.805,505115,4,0.000586,0.0633,0.827,-8.583,126.023,11,0.219,0.761,0.12
1018,4iJ40DFpneVRr6yVAqzTaV,4dCGOzY3HL7dZnQ8XU7DDD,Ilario Alicante,39,30749,"minimal tech house,minimal techno,tech house,techno",0.822,563953,4,0.000361,0.082,0.771,-8.718,128.002,11,0.138,0.688,0.11
1019,5Alh2OFh8pXXZBEObA0nOX,7GglMt7qjwotXy2qwR3FFD,Reflec,13,767,minimal dub,0.821,341808,4,3.04e-05,0.0391,0.826,-10.358,129.979,4,0.0795,0.687,0.0842
1020,7qDIp7o0yqfNNIL10PTNJn,4QLCqJ3RSF3y6DdvboPk9m,Thomas P. Heckmann,31,3325,"acid house,detroit techno,minimal dub,techno",0.873,403167,4,0.000792,0.0785,0.725,-11.144,130.019,5,0.0884,0.727,0.11
1021,14Fb4NxK10dVUCIEl601B6,3qNjZPXLzMjuIs22kUaibF,Hobie,24,228,,0.886,366102,4,0.00342,0.0875,0.327,-14.395,118.027,10,0.301,0.839,0.365
1022,3SPUAr8qjwhuwT1zbAMrL9,78NVK0I98VX2Pp6V1BBxVD,Munro,9,455,,0.856,267693,4,0.015,0.0442,0.702,-8.992,111.992,1,0.542,0.797,0.0917
1023,05kR3vQUekEjBUZ4CKCufh,2HMcYonnetvTrEXnwIvchf,Or:la,21,3659,,0.763,269915,4,0.000442,0.0566,0.866,-9.078,130.99,11,0.776,0.793,0.0711
1024,2InRDqx9gCEDiPulBhSyGJ,2RqrWplViWHSGLzlhmDcbt,Yaeji,58,115134,"art pop,escape room,indie r&b,indietronica",0.904,355122,4,0.0276,0.0666,0.486,-8.494,123.009,11,0.645,0.863,0.108
1025,35YlBwwMnQD22QgYDoYm75,3OoNpyvA82LedOZWG3WE8Z,Coeo,45,7846,"deep house,disco house,float house,nu disco,vocal house",0.722,340758,4,0.000788,0.102,0.566,-11.269,124.989,8,0.402,0.946,0.103
1026,2LrKeITWAThlo4DmNjQPBq,5CX5YEiZB6agQiIjepTULz,Ben & Sadar's,5,63,,0.638,275122,4,0.00671,0.0798,0.88,-7.464,123.015,10,0.502,0.842,0.0965
1027,4SSBPANlSrwT0GsBnSawgy,5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar,58,420718,"downtempo,electronic,indietronica,microhouse",0.908,209810,4,0.979,0.0342,0.0277,-26.95,90.638,7,0.0684,0.259,0.188
1028,0MpIabxhjdzhk0ALOExb5R,3tSvlEzeDnVbQJBTkIA6nO,Christian Löffler,58,70404,"deep melodic euro house,microhouse,minimal techno",0.905,315369,4,0.327,0.0336,0.408,-14.738,117.986,11,0.116,0.631,0.122
1029,5irMGhtn8O0tFvwd1L3WyF,5IL5awl9gUcb2ez9IgmW26,Júníus Meyvant,49,29472,"icelandic indie,icelandic pop",0.826,241400,4,0.645,0.0294,0.479,-10.885,98.028,1,0.513,0.736,0.151
1030,1PL2ph7B5gw1liqo469Qdf,7lehmJNFoNuuKBEfp4W1GL,Julian Cisneros,14,147,,0.86,178407,3,0.0363,0.0375,0.426,-11.474,113.043,8,0.0369,0.449,0.0826
1031,1zQX8Tf3fRYw8Djxh5kUKq,3iOvXCl6edW5Um0fXEBRXy,The xx,74,2996067,"downtempo,dream pop,indietronica",0.809,167547,4,0.482,0.0409,0.468,-13.662,118.994,9,0.187,0.732,0.371
1032,7n8HTBeizZPBpRHWq8ZQDT,1TIbqr0x8HoKzKBNtNN8wf,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,32,16802,,0.888,362359,4,0.0337,0.0541,0.8,-11.549,121.873,11,0.108,0.655,0.0927
1033,6RqbPaYhZminu3mKns4g13,3Tsvjf4OGQPqBigVEmRtfu,DJ Slym Fas,8,76,,0.0554,357911,4,0.191,0.0455,0.803,-6.442,122.963,6,0.539,0.789,0.165
1034,7pbGJjJAGIMzuejwjnoHo2,4QLCqJ3RSF3y6DdvboPk9m,Thomas P. Heckmann,31,3325,"acid house,detroit techno,minimal dub,techno",0.839,353540,4,3.59e-06,0.0506,0.987,-6.779,140.0,10,0.738,0.597,0.0969
1035,2V539MV3mX2iNjpaalJeqH,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,70,321261,"bow pop,chamber pop,compositional ambient,focus,icelandic classical,neoclassical",0.904,355228,3,0.986,0.0395,0.0225,-29.095,109.115,3,0.179,0.363,0.319
1036,1r8SjVI0Okr34QknnMVVJt,0chEYcnxOGTcwHRfmoEOYH,Tyde,35,504,,0.597,212040,4,0.479,0.137,0.398,-10.048,109.023,11,0.184,0.783,0.111
1037,1TN3uOBdu9uiB4TTk0j4Ta,0chEYcnxOGTcwHRfmoEOYH,Tyde,35,504,,0.902,223893,4,0.435,0.0662,0.382,-8.788,114.997,9,0.576,0.882,0.1
1038,52iX1TsiWYgfdvUsJvgLDv,3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,65,133701,"hip hop,indie r&b,irish hip hop,rap,uk alternative hip hop,underground hip hop",7.55e-06,227547,4,0.0377,0.304,0.762,-4.997,137.407,6,0.486,0.66,0.0958
1039,0vHSZ0ASWja0MvdabS8JLE,2dVK1PzRYltCwzq7uKgHa6,Rob Clouth,20,1611,minimal melodic techno,0.816,540986,4,0.0457,0.149,0.593,-11.017,125.07,11,0.0816,0.578,0.118
1040,4jrCYu6avckgxRU5zkVhq1,2dVK1PzRYltCwzq7uKgHa6,Rob Clouth,20,1611,minimal melodic techno,0.64,497688,4,0.00293,0.0448,0.799,-8.208,125.048,11,0.307,0.677,0.0967
1041,7A9SFJSXApt3VPULjC6INw,2hGWOLLA5ixV5WZc36cvt0,Stephen Brown,24,483,,0.928,425867,4,0.364,0.16,0.923,-10.042,145.865,1,0.214,0.794,0.115
1042,3zmdNR8Yhr9ytaoXVlTNyR,69QbHqWqQ2nZ60eA6ZOn4g,BETON,23,310,,0.723,372097,4,0.063,0.0528,0.577,-8.568,123.98,11,0.48,0.85,0.137
1043,5Gx1SDq1mmNFqTTqRERLFJ,3Nb8N20WChM0swo5qWTvm8,Tennyson,49,44905,"edmonton indie,vapor twitch",0.269,153167,3,0.0166,0.0442,0.661,-10.063,104.923,0,0.225,0.469,0.0802
1044,4XpOgkkAnA0GHmsk9ZxcDX,0ngUeF0DGpYmPec80MqSi1,Against All Logic,49,11202,,0.772,335208,4,0.134,0.0749,0.76,-10.034,124.978,8,0.214,0.762,0.126
1045,6GHyzQwlI7FVrAcgANlxpO,4dcJpjUlsKMhiFXHkO1LPa,Yellow Sox,2,34,,0.709,494947,4,0.000285,0.0439,0.72,-11.535,123.872,9,0.663,0.607,0.396
1046,63TI5d3WwiF7WQoZXK9Tkx,6kic5bCjlohhDn9KzXbOta,Clark,45,66666,"bass music,drill and bass,electronic,fluxwork,indietronica,intelligent dance music,microhouse,minimal techno,ninja,trip hop,wonky",0.597,219027,4,3.95e-05,0.0519,0.95,-7.647,125.996,7,0.223,0.533,0.378
1047,5IM1TAhZ0tGhPketsWMC02,06xa1OLBsMQJFXcl2tQkH4,Machinedrum,49,54818,"bass music,escape room,footwork,future garage,glitch,glitch hop,intelligent dance music,ninja,vapor twitch,vaporwave,wonky",0.728,346118,4,0.00436,0.141,0.788,-7.828,169.935,11,0.294,0.661,0.242
